# time, h1_noise, l1_noise
1.131347656250000000e+00 -1.899012368667392853e-22 1.649084518030848762e-22
1.131835937500000000e+00 -9.931471336432515717e-23 5.985190323955672800e-23
1.132324218750000000e+00 4.176232325012806040e-23 1.854885623968870146e-22
1.132812500000000000e+00 -4.632232515673424301e-23 -9.032455717187744341e-23
1.133300781250000000e+00 3.192849994902341873e-23 1.738986806270801828e-22
1.133789062500000000e+00 -1.847451374141040768e-23 -2.007457300825862243e-22
1.134277343750000000e+00 -1.430097960658562782e-22 2.051618462193611895e-22
1.134765625000000000e+00 1.702240254472947786e-22 -7.628635224218626710e-23
1.135253906250000000e+00 -1.169828642418761504e-22 5.412387147782451050e-23
1.135742187500000000e+00 2.148340513056886965e-22 7.294773916631432256e-23
1.136230468750000000e+00 -2.884295616796488204e-22 -1.620982383062819114e-22
1.136718750000000000e+00 -1.492049196879560739e-22 -1.326966674220509181e-22
1.137207031250000000e+00 2.116190130198337439e-22 -1.249367129463532664e-23
1.137695312500000000e+00 -3.376032710461116939e-23 5.630350949831036638e-23
1.138183593750000000e+00 -2.190656683777846307e-22 1.152622381482029178e-22
1.138671875000000000e+00 -3.646045455300031917e-23 -2.283588204870046858e-22
1.139160156250000000e+00 1.147621586194474326e-22 -1.391966428733757470e-23
1.139648437500000000e+00 -2.640258218875518259e-22 -1.056332464213127646e-22
1.140136718750000000e+00 8.115714818330768469e-24 -3.214061081371320682e-24
1.140625000000000000e+00 -9.641509126755999455e-23 -1.235206452062723897e-22
1.141113281250000000e+00 2.064634516816034365e-23 4.743426743681944022e-23
1.141601562500000000e+00 -1.751145296537901883e-22 1.898842460139697167e-23
1.142089843750000000e+00 4.190762666717212931e-23 -4.215078239614244608e-22
1.142578125000000000e+00 1.284265617157943929e-22 8.681144966966587076e-23
1.143066406250000000e+00 -3.084639642879868500e-23 1.558378011526959198e-23
1.143554687500000000e+00 2.313053550556432705e-22 6.229755269411085364e-23
1.144042968750000000e+00 2.019298745595026561e-22 -1.423184305049706257e-22
1.144531250000000000e+00 -6.491097906270577265e-23 -1.288855010526204484e-22
1.145019531250000000e+00 3.713359742581366630e-23 1.210761962052208897e-22
1.145507812500000000e+00 1.632757937671784302e-22 -1.389780578592399729e-22
1.145996093750000000e+00 1.036146869550189662e-22 8.156302418862400242e-23
1.146484375000000000e+00 2.586288414116674391e-22 -8.769518031980065456e-23
1.146972656250000000e+00 2.469112609792902718e-22 9.655552854916974422e-23
1.147460937500000000e+00 -6.703121052098108422e-23 5.171089095092169879e-23
1.147949218750000000e+00 1.067683270712448876e-22 2.044686565805424475e-22
1.148437500000000000e+00 2.277324717023555415e-22 -1.714110157745390148e-22
1.148925781250000000e+00 7.923984399007066922e-23 3.637005467525855199e-23
1.149414062500000000e+00 4.450831890076907829e-23 7.900111726114765071e-24
1.149902343750000000e+00 -2.346398416579434056e-22 2.794539341203416321e-22
1.150390625000000000e+00 -4.319276584114046801e-23 9.886987599024062364e-23
1.150878906250000000e+00 1.606667051129658463e-22 -1.031278415307346137e-22
1.151367187500000000e+00 -2.145844764713243294e-22 1.622909669354086197e-22
1.151855468750000000e+00 -1.216542370940864970e-22 -1.816236963853205726e-23
1.152343750000000000e+00 -3.156790695624154903e-24 6.316659979997806774e-24
1.152832031250000000e+00 -7.365480247887315847e-23 7.847455614524568941e-23
1.153320312500000000e+00 6.642109667862587180e-23 3.594007686453657971e-23
1.153808593750000000e+00 1.263544116774517145e-22 3.026091557806493829e-23
1.154296875000000000e+00 -4.024798666080551764e-23 1.172438555657139865e-22
1.154785156250000000e+00 -1.186865057578086070e-22 2.229746083682376500e-24
1.155273437500000000e+00 3.239826879484874664e-23 -1.189296121272501842e-22
1.155761718750000000e+00 -1.986655791014871950e-23 -4.459427681823304128e-23
1.156250000000000000e+00 -5.159601883539666494e-23 8.922906327839296723e-23
1.156738281250000000e+00 -9.471921651059449342e-23 -1.126822110961444580e-22
1.157226562500000000e+00 -5.885051873591401354e-23 -7.992450058978076235e-23
1.157714843750000000e+00 -5.000582831787377811e-23 9.610515752791004132e-23
1.158203125000000000e+00 -1.584690881959097034e-22 -3.723902053288877405e-22
1.158691406250000000e+00 2.166087296065071364e-22 -1.854065667183822312e-24
1.159179687500000000e+00 -9.899855375479331192e-23 -1.342952876599067262e-22
1.159667968750000000e+00 -1.757474884457409763e-22 -1.097301170183648795e-22
1.160156250000000000e+00 1.395379344388379063e-22 -2.789176712727724433e-24
1.160644531250000000e+00 4.330496257050283590e-24 -1.004518063290659494e-22
1.161132812500000000e+00 2.653515052108834829e-22 -1.848839521013424987e-22
1.161621093750000000e+00 -2.330060522575794723e-23 2.541015419956055800e-22
1.162109375000000000e+00 -5.108816492794494056e-23 3.055507982722916571e-23
1.162597656250000000e+00 3.507095229850220648e-23 4.077011165411859872e-22
1.163085937500000000e+00 8.182998436947499045e-23 -1.156984523885064471e-22
1.163574218750000000e+00 -4.145710204581200115e-23 9.581212495447982416e-23
1.164062500000000000e+00 -1.396980560204635668e-22 3.727194858909495456e-23
1.164550781250000000e+00 -5.281989025945003399e-23 2.378839066677013775e-22
1.165039062500000000e+00 6.637082690087227340e-23 -1.400673668680726593e-22
1.165527343750000000e+00 -1.020321345521569542e-22 -3.810381069318953521e-25
1.166015625000000000e+00 -1.225317468927427914e-22 7.220241603513916416e-23
1.166503906250000000e+00 -3.505725511095673804e-23 1.832955409745384400e-23
1.166992187500000000e+00 1.119702196004415404e-22 7.019151221890057209e-23
1.167480468750000000e+00 -2.285171492403580375e-22 1.395315117745034133e-22
1.167968750000000000e+00 -1.670091613326866064e-22 2.671457803785618897e-23
1.168457031250000000e+00 -1.023781444782357160e-22 -2.176177517473822728e-22
1.168945312500000000e+00 -3.462266031421008636e-22 -6.758665404023161952e-23
1.169433593750000000e+00 1.516250791537528353e-23 1.614597495095142790e-22
1.169921875000000000e+00 9.205108883868114307e-23 1.177699881635852739e-22
1.170410156250000000e+00 7.110047762375994349e-23 1.113233221788501339e-22
1.170898437500000000e+00 -7.076854171740949964e-23 1.840993709867427928e-22
1.171386718750000000e+00 -7.205658166268159309e-23 -2.861191559442026689e-22
1.171875000000000000e+00 7.428095776101798027e-23 -1.090328505759245312e-22
1.172363281250000000e+00 2.660451673672703814e-22 2.169053749548922593e-22
1.172851562500000000e+00 -1.474826641391863071e-22 -1.989319102186970931e-22
1.173339843750000000e+00 3.375114742037139284e-23 5.083009819013114384e-23
1.173828125000000000e+00 -1.691609378465257580e-22 -3.373346417570204427e-22
1.174316406250000000e+00 1.191139037888625721e-22 5.235419313105782220e-23
1.174804687500000000e+00 3.443086097460759221e-22 -1.845270910315260483e-22
1.175292968750000000e+00 1.280497243834121324e-22 -2.706970687162372601e-23
1.175781250000000000e+00 -6.536451600992683547e-23 2.921145402719676756e-23
1.176269531250000000e+00 9.378973481860565683e-23 -4.948069801463331191e-23
1.176757812500000000e+00 -1.368290752220689147e-22 -2.419259321688252742e-22
1.177246093750000000e+00 2.065246125528770205e-22 1.139993712987374790e-22
1.177734375000000000e+00 1.100498541290254001e-22 1.164451274168400818e-22
1.178222656250000000e+00 -7.039232750692496968e-23 -3.587132339313864578e-22
1.178710937500000000e+00 2.654333995398306267e-22 1.006164945929247714e-22
1.179199218750000000e+00 9.470325098747102737e-23 1.706268313864784286e-22
1.179687500000000000e+00 4.395733900573062830e-23 -1.357316473079688216e-22
1.180175781250000000e+00 1.803193680344499258e-22 5.241064377762112495e-23
1.180664062500000000e+00 1.434039629436199192e-22 1.058217949949102409e-22
1.181152343750000000e+00 2.498556602826722797e-23 1.595389322679073086e-22
1.181640625000000000e+00 -9.489543803767974596e-23 -9.523448232926118239e-23
1.182128906250000000e+00 1.619278252775619099e-22 1.345047026864648219e-22
1.182617187500000000e+00 -1.352435019514890323e-22 -1.294508405570585394e-22
1.183105468750000000e+00 -2.929012180492526677e-24 -1.053623651358884972e-22
1.183593750000000000e+00 -1.503982884772270547e-22 -5.153449253187130371e-23
1.184082031250000000e+00 -9.364423217683676476e-23 9.887445708583914518e-23
1.184570312500000000e+00 -1.824287621292328740e-22 2.740760445449566689e-23
1.185058593750000000e+00 1.360599605247464778e-22 -1.551503162065320134e-22
1.185546875000000000e+00 -2.328320456086378971e-22 -6.204915817600501699e-23
1.186035156250000000e+00 -1.049894445944947562e-22 -1.280588435067529695e-22
1.186523437500000000e+00 -1.072373258120029409e-23 2.538285911182979823e-22
1.187011718750000000e+00 -3.341678511479485617e-23 1.481519090030959540e-22
1.187500000000000000e+00 2.424537095248024850e-22 1.530570929205144295e-22
1.187988281250000000e+00 9.574483455758567042e-23 1.785301204468489478e-22
1.188476562500000000e+00 9.794957499030765794e-23 7.737287960914697278e-23
1.188964843750000000e+00 -1.182207889356969861e-22 8.267214045846272855e-23
1.189453125000000000e+00 2.832365925086085234e-22 3.058229323101535583e-24
1.189941406250000000e+00 -2.397562349125934472e-22 -1.298538545090883456e-22
1.190429687500000000e+00 1.277414740774329609e-22 -2.614873288052114378e-22
1.190917968750000000e+00 -9.834465269847718954e-23 -1.369171036088588293e-22
1.191406250000000000e+00 -5.671333463940360853e-23 -1.859394332739968783e-22
1.191894531250000000e+00 8.568668028762832899e-23 3.818772427308384204e-23
1.192382812500000000e+00 -3.005145901315055365e-23 -2.063066208091358388e-23
1.192871093750000000e+00 9.669933116803947618e-24 -2.865300452729267445e-22
1.193359375000000000e+00 -3.331887686741680153e-22 3.643665760183050019e-22
1.193847656250000000e+00 5.492098640477651777e-23 -1.370913526348386221e-23
1.194335937500000000e+00 -2.319598156418061928e-22 -3.154583328386028904e-25
1.194824218750000000e+00 -2.281409238643371374e-22 3.839052350711833322e-23
1.195312500000000000e+00 -1.667970761065119343e-22 -1.541953785390782930e-23
1.195800781250000000e+00 -1.401941862880578111e-22 -3.935189174512148914e-23
1.196289062500000000e+00 -1.700207248802553785e-22 -8.657602627450999735e-23
1.196777343750000000e+00 -4.745107862263521044e-23 3.185994753680946508e-22
1.197265625000000000e+00 3.695470875638812062e-23 1.651501118920251005e-22
1.197753906250000000e+00 2.080160959832418709e-22 -8.474293671228975196e-23
1.198242187500000000e+00 1.048343521885391051e-22 1.832439239602672277e-24
1.198730468750000000e+00 3.232263978674690354e-23 2.872464928657986122e-22
1.199218750000000000e+00 3.642836276430717415e-23 1.058483514126994341e-22
1.199707031250000000e+00 -1.525879353104796424e-22 -2.248016584123279845e-22
1.200195312500000000e+00 1.801357602809700039e-22 2.293284047509905973e-23
1.200683593750000000e+00 8.391627919637898244e-23 1.671734514480067371e-22
1.201171875000000000e+00 1.518710931904305990e-22 -2.257849168049472938e-22
1.201660156250000000e+00 -9.588579149914195233e-23 1.331076254037804004e-22
1.202148437500000000e+00 5.426032000571611244e-23 1.212304392882594025e-22
1.202636718750000000e+00 3.917936605943922707e-23 -6.580525523282627392e-23
1.203125000000000000e+00 1.052508029117882714e-23 2.291755027329378586e-22
1.203613281250000000e+00 1.866840872886202851e-22 -5.983442834380766442e-23
1.204101562500000000e+00 -4.174017511586981638e-23 1.582671766038523124e-23
1.204589843750000000e+00 1.943196114777601011e-22 -1.869421547819198930e-22
1.205078125000000000e+00 3.967531732715209293e-23 2.408903336587019213e-24
1.205566406250000000e+00 -9.584014254641282935e-23 -1.386906304298520832e-23
1.206054687500000000e+00 -6.689919194514544125e-23 -4.663319981671683397e-23
1.206542968750000000e+00 -1.066630642279586875e-22 1.544900817076189647e-23
1.207031250000000000e+00 -8.742918284847058659e-23 9.305531552318620209e-23
1.207519531250000000e+00 2.920136014045048770e-22 -1.619243705336375233e-22
1.208007812500000000e+00 1.044811638633849087e-23 2.280207434560092335e-22
1.208496093750000000e+00 -1.074831819644985763e-23 -1.171913576359563550e-22
1.208984375000000000e+00 2.156231171428311798e-22 -9.127000524876707130e-23
1.209472656250000000e+00 -2.857012152385413996e-23 1.059719487044023327e-22
1.209960937500000000e+00 1.114763398833387882e-22 -2.373493436148986580e-22
1.210449218750000000e+00 -1.586917902707808330e-22 2.132310819804195936e-23
1.210937500000000000e+00 -1.608973999714029134e-22 -1.142489805278139374e-22
1.211425781250000000e+00 -8.134790869756867142e-23 -7.452114938538344120e-23
1.211914062500000000e+00 -6.568242802471028328e-23 -1.055313605046173183e-22
1.212402343750000000e+00 4.686514445693306327e-23 -1.097095651096611503e-22
1.212890625000000000e+00 1.940438521137109320e-22 -2.650764464029172548e-22
1.213378906250000000e+00 2.410247744028650565e-22 3.796570172404856557e-24
1.213867187500000000e+00 -3.643489887693156046e-23 8.152645789255046245e-23
1.214355468750000000e+00 -5.715710475394630285e-23 -2.194816493712018773e-22
1.214843750000000000e+00 -2.136174963282415850e-22 3.724599191852578524e-24
1.215332031250000000e+00 1.666441238766885752e-22 -1.584760818116575830e-22
1.215820312500000000e+00 -1.829948502398923481e-22 -1.142026051377562489e-22
1.216308593750000000e+00 -1.605433868087440653e-22 -4.833696032651751936e-24
1.216796875000000000e+00 8.884346664836701628e-23 1.447368895373259023e-22
1.217285156250000000e+00 9.115147363525019668e-23 -8.869765258623509193e-23
1.217773437500000000e+00 -3.514898833804370776e-23 1.464644022099796805e-22
1.218261718750000000e+00 -8.308421974735279209e-23 -1.280871111395885048e-23
1.218750000000000000e+00 2.477079455550730044e-22 1.511254212845188303e-22
1.219238281250000000e+00 4.646344035924127384e-23 -7.290079786139691774e-23
1.219726562500000000e+00 -1.457593936550046909e-22 1.718991842589677697e-23
1.220214843750000000e+00 -3.878850227456603001e-23 3.574144579716485874e-22
1.220703125000000000e+00 1.956032564346006621e-24 1.722381058360034544e-23
1.221191406250000000e+00 -4.252300277443265680e-22 2.381438478107771553e-23
1.221679687500000000e+00 2.366074337971037661e-23 1.947097294651209311e-22
1.222167968750000000e+00 -7.569572974163373180e-23 -8.430152741240855507e-23
1.222656250000000000e+00 8.760927394800993556e-23 3.248499865942626733e-22
1.223144531250000000e+00 1.323614565352271108e-24 -2.970187697089750181e-23
1.223632812500000000e+00 1.380020658790094503e-22 6.638345462943982026e-23
1.224121093750000000e+00 -1.925605050201508367e-23 -1.516392120768378607e-22
1.224609375000000000e+00 1.617893395445494411e-22 -7.926088819637373572e-23
1.225097656250000000e+00 -1.222590664451815267e-22 1.090240670958324980e-22
1.225585937500000000e+00 -9.259165993111655681e-23 -1.396081521789168083e-22
1.226074218750000000e+00 1.246798264203024151e-22 2.464503698144600978e-22
1.226562500000000000e+00 2.830641869993049906e-23 5.577064139869536232e-23
1.227050781250000000e+00 8.054642275976471019e-23 1.495368290633942236e-22
1.227539062500000000e+00 -6.343494310808600926e-24 -1.690224801145020394e-22
1.228027343750000000e+00 -1.152777764770877538e-22 -4.710880009263758918e-23
1.228515625000000000e+00 -2.007013487360266923e-22 4.091264341539240690e-23
1.229003906250000000e+00 3.904242895463702715e-22 9.245072358883769097e-23
1.229492187500000000e+00 -1.496137112559222850e-22 -7.834379790779226900e-23
1.229980468750000000e+00 2.226070307148459264e-23 1.234192079266206357e-22
1.230468750000000000e+00 1.894760816512764535e-23 -6.543942803541701510e-23
1.230957031250000000e+00 6.123392249461162353e-23 7.130997315482255373e-23
1.231445312500000000e+00 7.942913499127434205e-23 -4.361925241518199830e-23
1.231933593750000000e+00 2.047026279386355165e-23 1.296163522461099254e-22
1.232421875000000000e+00 2.034865710507881561e-23 -7.537031002927950281e-23
1.232910156250000000e+00 6.856451193176952265e-23 -4.712339840987519134e-23
1.233398437500000000e+00 5.914621136709323040e-24 6.383358511783127840e-23
1.233886718750000000e+00 -2.453137567838265876e-22 -4.186674968045997388e-23
1.234375000000000000e+00 5.274930051275432897e-23 -5.597914090729873433e-23
1.234863281250000000e+00 6.479758790674071238e-23 -1.391536362845297720e-22
1.235351562500000000e+00 1.176620866102125631e-22 -5.453092460661476088e-23
1.235839843750000000e+00 -1.673363458728230271e-22 1.177506926312518059e-22
1.236328125000000000e+00 2.408462017050246708e-23 7.391807299182163156e-23
1.236816406250000000e+00 -2.840437573794009723e-22 2.480893666159451586e-22
1.237304687500000000e+00 1.908097004552100935e-23 -1.733136054689248825e-22
1.237792968750000000e+00 1.585823789601648520e-22 -1.014812067389117583e-22
1.238281250000000000e+00 1.187602602437551772e-23 -8.219506009272967043e-23
1.238769531250000000e+00 5.754513988074097057e-23 6.642471479401044608e-23
1.239257812500000000e+00 1.276240064246262812e-22 5.939287887438280416e-23
1.239746093750000000e+00 -2.122766622175918950e-22 -1.620498410500114731e-22
1.240234375000000000e+00 -1.931184697378595669e-23 -1.707315498672185816e-22
1.240722656250000000e+00 4.554503986086452970e-23 -2.911248368571943574e-22
1.241210937500000000e+00 -1.723335179176332011e-22 -8.200223910750041016e-23
1.241699218750000000e+00 -8.794914874914755379e-23 1.421131253427031735e-22
1.242187500000000000e+00 -7.739443774231212858e-23 -1.039069537603552153e-22
1.242675781250000000e+00 4.837079006604693386e-23 -2.456924718468978334e-22
1.243164062500000000e+00 -1.018107412920192648e-22 1.147593056694284692e-22
1.243652343750000000e+00 -1.595317421572170052e-22 4.609880054661984294e-23
1.244140625000000000e+00 3.231056567253664533e-22 1.338635852465785297e-23
1.244628906250000000e+00 1.624986450247644262e-23 -4.544414633836078857e-23
1.245117187500000000e+00 3.025269369494900818e-24 -1.496275675660885285e-22
1.245605468750000000e+00 -5.750026799816386472e-23 1.141021238970539112e-22
1.246093750000000000e+00 5.180300736182551404e-23 2.230234554025078857e-22
1.246582031250000000e+00 -2.623196723186758495e-25 -1.205130222982380298e-22
1.247070312500000000e+00 -3.048180564512640289e-23 1.191596590972392811e-22
1.247558593750000000e+00 7.127267525219465521e-23 1.637953647866857621e-22
1.248046875000000000e+00 1.193137711727974494e-22 -2.145188371125119301e-22
1.248535156250000000e+00 1.721737351456348605e-22 6.342987243510123808e-24
1.249023437500000000e+00 1.846758279969724635e-22 5.155619007002822925e-24
1.249511718750000000e+00 -1.463750711815735490e-22 5.080545061718702865e-23
1.250000000000000000e+00 -3.710804037702907683e-23 -3.009948932691941653e-22
1.250488281250000000e+00 5.470689203620028582e-23 1.786801450393410388e-23
1.250976562500000000e+00 -1.121167853605991883e-23 -7.357208876384444094e-23
1.251464843750000000e+00 -5.296816807900069872e-23 1.552609757473656556e-22
1.251953125000000000e+00 -5.926817228037206162e-23 8.011597550466960318e-23
1.252441406250000000e+00 2.091415568385982599e-22 -1.170886854491458130e-22
1.252929687500000000e+00 -2.197772161580726879e-22 3.737747751682401693e-23
1.253417968750000000e+00 3.806738217601670123e-23 1.472252947098036673e-22
1.253906250000000000e+00 1.543507655861079181e-22 1.699380593211930611e-22
1.254394531250000000e+00 -4.054703911286007721e-22 8.461219317106735067e-23
1.254882812500000000e+00 1.960754707926492471e-22 1.382402340105730289e-22
1.255371093750000000e+00 3.956243991956083722e-23 2.441699206336547938e-22
1.255859375000000000e+00 1.824324394903660846e-22 -2.993032245939852088e-22
1.256347656250000000e+00 6.035691924017902102e-23 9.796155517604614251e-23
1.256835937500000000e+00 -2.630797356848777831e-23 -1.686615979781412685e-23
1.257324218750000000e+00 6.813409726995997539e-23 -1.875429939174052744e-22
1.257812500000000000e+00 -3.073310541913635665e-24 2.739486833331111154e-22
1.258300781250000000e+00 -1.466507315818632711e-22 -1.357214156284946721e-22
1.258789062500000000e+00 -3.967067234733486003e-23 -6.196303750901697752e-23
1.259277343750000000e+00 2.393310390988655833e-22 1.230148812559801946e-22
1.259765625000000000e+00 -2.145197319880443515e-22 -1.756851992895751245e-24
1.260253906250000000e+00 -1.289021336275456458e-22 1.154188989348638318e-22
1.260742187500000000e+00 4.411280482539535800e-23 7.479477630242937019e-23
1.261230468750000000e+00 -8.701210494960297110e-23 2.787620776139248091e-22
1.261718750000000000e+00 -1.573513968596368533e-22 -6.358533934053628653e-23
1.262207031250000000e+00 1.138299837768843233e-22 -5.703760244986276497e-23
1.262695312500000000e+00 -1.247206135966264845e-22 1.567704551758236038e-22
1.263183593750000000e+00 1.498928347005466958e-22 -1.385986460691246042e-22
1.263671875000000000e+00 -3.334336999289202683e-23 -7.336667497653212826e-23
1.264160156250000000e+00 1.544930191249813408e-22 1.197701513662609153e-22
1.264648437500000000e+00 2.100636444137800020e-22 -7.966155920345620869e-23
1.265136718750000000e+00 -2.661384343867708477e-22 -1.865577702790571219e-22
1.265625000000000000e+00 1.071274411266019791e-22 -7.231127783991533342e-23
1.266113281250000000e+00 -5.432238130803137071e-23 1.885903021183801953e-22
1.266601562500000000e+00 -3.219393136560725311e-22 -7.453028136841493924e-23
1.267089843750000000e+00 2.039460143327190306e-22 -3.933180393316298065e-23
1.267578125000000000e+00 -1.377883469267906627e-22 -1.031919498009422102e-22
1.268066406250000000e+00 -1.246507540274976639e-22 -1.788434213127595521e-22
1.268554687500000000e+00 -4.170604331053711010e-23 5.859852574978026259e-23
1.269042968750000000e+00 1.328960618820477138e-22 -2.450042920330133468e-22
1.269531250000000000e+00 -1.779019561155277905e-23 1.770051658989146869e-22
1.270019531250000000e+00 9.458795259479109263e-23 -9.565334581370374826e-23
1.270507812500000000e+00 -6.056681699616860140e-23 2.425992747409660267e-22
1.270996093750000000e+00 -1.426773982107780340e-23 -1.756376128396764430e-22
1.271484375000000000e+00 -2.906590985529931821e-23 6.297735931995040694e-23
1.271972656250000000e+00 2.960380937595287932e-23 -1.859356614358840377e-23
1.272460937500000000e+00 4.779405640083248726e-23 -3.145437351776319547e-22
1.272949218750000000e+00 -7.099520843692119453e-23 8.606694964323567575e-23
1.273437500000000000e+00 1.079403456323149109e-23 8.182212828713079683e-24
1.273925781250000000e+00 1.686726202185916631e-22 9.125896206628831215e-23
1.274414062500000000e+00 -4.917774384782220582e-24 -4.145133607345209375e-23
1.274902343750000000e+00 3.952841677677064403e-23 1.185846844302577905e-22
1.275390625000000000e+00 -6.385298941404450574e-23 -5.219759124575197800e-23
1.275878906250000000e+00 1.330223595681626846e-22 -2.640399611517398345e-22
1.276367187500000000e+00 3.255195519999195138e-23 9.817987843513005787e-23
1.276855468750000000e+00 -1.859135381117370034e-22 -7.678101731445711145e-23
1.277343750000000000e+00 1.217117987394410532e-22 -2.256212357365850860e-23
1.277832031250000000e+00 -4.143539003480429417e-23 -1.752102036116728550e-24
1.278320312500000000e+00 -1.009259163047073492e-22 -1.212619385356931739e-22
1.278808593750000000e+00 -1.049655312435366249e-22 -6.376218471638185500e-24
1.279296875000000000e+00 -4.287930551637486929e-23 1.943783649280654622e-22
1.279785156250000000e+00 1.279435084628288200e-22 6.781079026309537006e-24
1.280273437500000000e+00 -2.236458146477368242e-22 -1.865672177097539788e-22
1.280761718750000000e+00 -3.557925396780978806e-23 2.809058225967972004e-22
1.281250000000000000e+00 4.442192826368689831e-23 -5.176337905384648475e-23
1.281738281250000000e+00 -1.547851765164975530e-22 5.610856300532868106e-23
1.282226562500000000e+00 -2.191564215510803809e-23 -3.697086051768067383e-23
1.282714843750000000e+00 1.807042691405109368e-22 8.309802772618040992e-23
1.283203125000000000e+00 5.790632550661514315e-23 -9.994267096358212746e-23
1.283691406250000000e+00 -7.118191917127429616e-23 5.252874222132265546e-23
1.284179687500000000e+00 1.931361485848621262e-22 2.155987295936023827e-22
1.284667968750000000e+00 -5.724198759528642721e-23 2.247937227064738771e-23
1.285156250000000000e+00 2.130414000706274987e-22 2.087303464036802057e-22
1.285644531250000000e+00 1.648430656138314039e-22 -1.803936962853480410e-22
1.286132812500000000e+00 1.237837253466379571e-22 -1.102171170969140656e-22
1.286621093750000000e+00 -1.500724578388659648e-22 1.491593572478557726e-22
1.287109375000000000e+00 8.797022161683256685e-23 -2.731013025655490653e-23
1.287597656250000000e+00 2.823069478214189719e-23 -7.592087963797624988e-23
1.288085937500000000e+00 1.817176202819012431e-22 8.160358441359864166e-23
1.288574218750000000e+00 -1.360517177512566493e-22 1.777464614347253684e-22
1.289062500000000000e+00 2.602256602830432308e-22 -1.126493252518976064e-22
1.289550781250000000e+00 -2.326343314715191566e-22 1.552746294812456703e-22
1.290039062500000000e+00 1.271550764787685743e-22 5.228834331755330938e-23
1.290527343750000000e+00 5.996895112468927143e-24 -1.209317552381339653e-22
1.291015625000000000e+00 7.245772533013394461e-23 -1.690558945464600838e-23
1.291503906250000000e+00 1.099733439893762745e-22 1.116087679150792162e-23
1.291992187500000000e+00 5.640630611815736321e-23 -3.713865587031584977e-22
1.292480468750000000e+00 -1.656112947148864855e-23 -3.241972262460403388e-24
1.292968750000000000e+00 3.071516411296149844e-23 -1.293596511737621503e-23
1.293457031250000000e+00 -5.257536940725479169e-23 6.839659450556372748e-23
1.293945312500000000e+00 -3.423828466634515503e-22 -1.859902257901070055e-22
1.294433593750000000e+00 -1.717586119693526047e-22 -1.600103179420171531e-22
1.294921875000000000e+00 1.304182850370844341e-22 1.213869838918917931e-23
1.295410156250000000e+00 -1.225419625861722181e-22 -4.857019118217828179e-23
1.295898437500000000e+00 -9.298725747737647380e-25 2.319691856086366539e-22
1.296386718750000000e+00 -5.181297923278492344e-23 2.288209441914662461e-23
1.296875000000000000e+00 -1.667813532243132835e-22 2.761802436202508795e-22
1.297363281250000000e+00 -1.488180726416802710e-22 1.034026604851728365e-22
1.297851562500000000e+00 2.506986841019395612e-23 -2.278459161133147937e-24
1.298339843750000000e+00 -9.317490945203484936e-23 3.819034485056287194e-23
1.298828125000000000e+00 -1.803658861682889496e-23 -6.352350034869896607e-23
1.299316406250000000e+00 -2.129751151734109216e-22 -6.561977914580302824e-23
1.299804687500000000e+00 1.209166226256477579e-22 9.711957433793258754e-23
1.300292968750000000e+00 -3.291365742544042762e-22 1.930717417541069725e-22
1.300781250000000000e+00 1.310819984875004476e-22 -3.763989918054044294e-23
1.301269531250000000e+00 -1.978058097157762990e-24 1.669337451193997319e-22
1.301757812500000000e+00 8.505246116630347251e-23 -3.576834419481026547e-23
1.302246093750000000e+00 -1.421852332618373229e-22 -1.387838220506337262e-22
1.302734375000000000e+00 1.145674135147027344e-22 -9.918096289119010190e-23
1.303222656250000000e+00 1.258952773395807314e-22 2.834288557584844261e-23
1.303710937500000000e+00 4.065386369567260865e-23 1.274261906141217785e-22
1.304199218750000000e+00 2.053156784441690833e-22 -2.643625404091416016e-22
1.304687500000000000e+00 4.242963062565900099e-23 9.411446218807446461e-23
1.305175781250000000e+00 -1.346147663240276986e-22 1.400308126003047675e-22
1.305664062500000000e+00 -1.077470557641349656e-22 -8.403245635377983344e-23
1.306152343750000000e+00 1.522873293859407245e-22 9.468583191083978606e-23
1.306640625000000000e+00 -5.421624908192877346e-24 2.631634145685802871e-23
1.307128906250000000e+00 3.660198188159635944e-23 -1.259299488254828533e-22
1.307617187500000000e+00 7.588544788950169760e-23 1.061794181171556619e-22
1.308105468750000000e+00 4.344973173775937838e-23 -2.383178694414717555e-22
1.308593750000000000e+00 2.210847679972532619e-22 -9.338933611094014874e-23
1.309082031250000000e+00 7.659278443650999767e-23 9.670195022382895547e-23
1.309570312500000000e+00 1.053853576702704472e-23 -5.709066917935874129e-23
1.310058593750000000e+00 -2.103499490026861785e-22 -1.857871729252300028e-22
1.310546875000000000e+00 -1.135047116086709039e-22 3.801872977265712741e-23
1.311035156250000000e+00 -1.253929584539107898e-22 -3.892297214093820496e-23
1.311523437500000000e+00 1.436071008808892588e-22 -2.510739951276777378e-22
1.312011718750000000e+00 -1.418833745624767374e-22 -8.365981809029059024e-23
1.312500000000000000e+00 1.339988547710804990e-22 -1.411147371513355317e-22
1.312988281250000000e+00 -2.165490652063613447e-22 2.226409180928999388e-22
1.313476562500000000e+00 3.044222370796149829e-22 -1.736024628448419999e-22
1.313964843750000000e+00 -3.233676942993942991e-22 -5.392912866474121998e-23
1.314453125000000000e+00 1.827497683558602185e-22 -5.895806342125078460e-23
1.314941406250000000e+00 6.561560598753934444e-24 -8.893833266206237844e-23
1.315429687500000000e+00 3.566782257361987510e-23 1.945451231901121587e-22
